timestamp,open,high,low,close,volume,ticker
2022-04-18 09:29:00+05:30,918.45,920.75,912.65,917.5,1125,BANKNIFTY APR 36500.0 CE
2022-04-18 09:30:00+05:30,917.5,933.75,912.9,916.45,1300,BANKNIFTY APR 36500.0 CE
2022-04-18 09:31:00+05:30,919.5,920.8,900.0,907.65,1425,BANKNIFTY APR 36500.0 CE
2022-04-18 09:32:00+05:30,907.65,907.65,884.15,890.0,1075,BANKNIFTY APR 36500.0 CE
2022-04-18 09:33:00+05:30,889.0,911.0,886.0,911.0,675,BANKNIFTY APR 36500.0 CE
2022-04-18 09:34:00+05:30,911.0,936.65,906.55,929.55,1475,BANKNIFTY APR 36500.0 CE
2022-04-18 09:35:00+05:30,931.95,950.05,931.95,938.85,2550,BANKNIFTY APR 36500.0 CE
2022-04-18 09:36:00+05:30,938.85,948.25,938.85,946.15,850,BANKNIFTY APR 36500.0 CE
2022-04-18 09:37:00+05:30,946.15,946.15,920.8,924.9,1375,BANKNIFTY APR 36500.0 CE
2022-04-18 09:38:00+05:30,924.9,924.9,904.3,920.0,675,BANKNIFTY APR 36500.0 CE
2022-04-18 09:39:00+05:30,920.0,920.0,912.1,920.0,1775,BANKNIFTY APR 36500.0 CE
2022-04-18 09:40:00+05:30,920.0,928.05,911.2,920.9,400,BANKNIFTY APR 36500.0 CE
2022-04-18 09:41:00+05:30,920.9,925.0,914.8,916.1,250,BANKNIFTY APR 36500.0 CE
2022-04-18 09:42:00+05:30,916.1,925.4,916.1,917.3,325,BANKNIFTY APR 36500.0 CE
2022-04-18 09:43:00+05:30,917.3,917.3,909.95,916.2,1100,BANKNIFTY APR 36500.0 CE
2022-04-18 09:44:00+05:30,917.4,947.8,917.4,947.3,1350,BANKNIFTY APR 36500.0 CE
2022-04-18 09:45:00+05:30,947.3,947.3,907.15,907.15,1150,BANKNIFTY APR 36500.0 CE
2022-04-18 09:46:00+05:30,896.1,899.5,870.0,870.0,2900,BANKNIFTY APR 36500.0 CE
2022-04-18 09:47:00+05:30,860.05,884.25,854.45,882.35,3875,BANKNIFTY APR 36500.0 CE
2022-04-18 09:48:00+05:30,879.0,882.1,869.15,878.25,1700,BANKNIFTY APR 36500.0 CE
2022-04-18 09:49:00+05:30,878.25,879.35,866.25,873.3,2275,BANKNIFTY APR 36500.0 CE
2022-04-18 09:50:00+05:30,873.3,884.9,871.85,882.7,1300,BANKNIFTY APR 36500.0 CE
2022-04-18 09:51:00+05:30,882.7,884.85,866.15,880.85,1025,BANKNIFTY APR 36500.0 CE
2022-04-18 09:52:00+05:30,880.85,882.05,874.85,876.35,675,BANKNIFTY APR 36500.0 CE
2022-04-18 09:53:00+05:30,877.65,883.65,868.95,872.45,3400,BANKNIFTY APR 36500.0 CE
2022-04-18 09:54:00+05:30,870.8,883.2,866.45,883.2,1500,BANKNIFTY APR 36500.0 CE
2022-04-18 09:55:00+05:30,878.45,892.45,871.15,886.0,1175,BANKNIFTY APR 36500.0 CE
2022-04-18 09:56:00+05:30,886.0,890.0,880.0,887.9,650,BANKNIFTY APR 36500.0 CE
2022-04-18 09:57:00+05:30,887.9,889.7,885.55,885.55,275,BANKNIFTY APR 36500.0 CE
2022-04-18 09:58:00+05:30,888.0,893.0,883.45,883.45,850,BANKNIFTY APR 36500.0 CE
2022-04-18 09:59:00+05:30,888.0,894.4,885.9,890.4,725,BANKNIFTY APR 36500.0 CE
2022-04-18 10:00:00+05:30,889.55,889.55,883.9,887.25,675,BANKNIFTY APR 36500.0 CE
2022-04-18 10:01:00+05:30,887.25,887.25,873.4,873.4,600,BANKNIFTY APR 36500.0 CE
2022-04-18 10:02:00+05:30,873.4,881.25,872.75,878.35,500,BANKNIFTY APR 36500.0 CE
2022-04-18 10:03:00+05:30,878.35,878.35,862.2,864.0,850,BANKNIFTY APR 36500.0 CE
2022-04-18 10:04:00+05:30,864.0,867.9,859.9,865.85,1325,BANKNIFTY APR 36500.0 CE
2022-04-18 10:05:00+05:30,865.85,865.85,824.05,829.4,6025,BANKNIFTY APR 36500.0 CE
2022-04-18 10:06:00+05:30,829.4,838.85,824.0,825.65,2775,BANKNIFTY APR 36500.0 CE
2022-04-18 10:07:00+05:30,825.65,827.45,814.3,818.9,2075,BANKNIFTY APR 36500.0 CE
2022-04-18 10:08:00+05:30,818.9,820.0,809.15,809.15,625,BANKNIFTY APR 36500.0 CE
2022-04-18 10:09:00+05:30,809.15,809.15,790.0,797.15,7075,BANKNIFTY APR 36500.0 CE
2022-04-18 10:10:00+05:30,790.5,804.1,786.25,800.25,1850,BANKNIFTY APR 36500.0 CE
2022-04-18 10:11:00+05:30,800.25,803.1,796.8,801.6,1275,BANKNIFTY APR 36500.0 CE
2022-04-18 10:12:00+05:30,801.5,801.5,792.1,794.8,2750,BANKNIFTY APR 36500.0 CE
2022-04-18 10:13:00+05:30,799.6,799.95,791.35,791.85,3750,BANKNIFTY APR 36500.0 CE
2022-04-18 10:14:00+05:30,790.0,809.35,782.4,808.35,11300,BANKNIFTY APR 36500.0 CE
2022-04-18 10:15:00+05:30,797.85,810.25,795.6,806.75,4200,BANKNIFTY APR 36500.0 CE
2022-04-18 10:16:00+05:30,799.6,799.85,791.8,795.4,2250,BANKNIFTY APR 36500.0 CE
2022-04-18 10:17:00+05:30,792.35,794.8,783.75,786.0,3450,BANKNIFTY APR 36500.0 CE
2022-04-18 10:18:00+05:30,785.65,786.05,773.15,784.5,2675,BANKNIFTY APR 36500.0 CE
2022-04-18 10:19:00+05:30,782.7,784.5,775.65,775.9,1150,BANKNIFTY APR 36500.0 CE
2022-04-18 10:20:00+05:30,775.9,790.15,775.3,785.15,2250,BANKNIFTY APR 36500.0 CE
2022-04-18 10:21:00+05:30,785.15,798.9,785.15,793.65,1850,BANKNIFTY APR 36500.0 CE
2022-04-18 10:22:00+05:30,793.65,795.15,785.05,795.15,1250,BANKNIFTY APR 36500.0 CE
2022-04-18 10:23:00+05:30,795.8,797.15,788.95,788.95,700,BANKNIFTY APR 36500.0 CE
2022-04-18 10:24:00+05:30,788.95,788.95,775.2,779.45,1900,BANKNIFTY APR 36500.0 CE
2022-04-18 10:25:00+05:30,781.0,794.6,779.8,790.85,1300,BANKNIFTY APR 36500.0 CE
2022-04-18 10:26:00+05:30,795.3,795.5,789.6,794.05,1100,BANKNIFTY APR 36500.0 CE
2022-04-18 10:27:00+05:30,794.05,797.35,793.35,794.95,1100,BANKNIFTY APR 36500.0 CE
2022-04-18 10:28:00+05:30,794.95,796.6,789.0,795.0,400,BANKNIFTY APR 36500.0 CE
2022-04-18 10:29:00+05:30,795.0,795.1,788.65,790.0,1100,BANKNIFTY APR 36500.0 CE
2022-04-18 10:30:00+05:30,790.0,802.2,785.5,797.55,2275,BANKNIFTY APR 36500.0 CE
2022-04-18 10:31:00+05:30,797.55,797.55,787.6,787.95,625,BANKNIFTY APR 36500.0 CE
2022-04-18 10:32:00+05:30,787.95,801.7,787.95,798.95,1800,BANKNIFTY APR 36500.0 CE
2022-04-18 10:33:00+05:30,799.3,799.45,788.9,796.65,775,BANKNIFTY APR 36500.0 CE
2022-04-18 10:34:00+05:30,796.65,802.95,793.9,798.0,250,BANKNIFTY APR 36500.0 CE
2022-04-18 10:35:00+05:30,798.0,816.65,798.0,812.7,4700,BANKNIFTY APR 36500.0 CE
2022-04-18 10:36:00+05:30,812.7,821.3,812.7,820.3,1675,BANKNIFTY APR 36500.0 CE
2022-04-18 10:37:00+05:30,820.5,820.5,814.0,814.05,1300,BANKNIFTY APR 36500.0 CE
2022-04-18 10:38:00+05:30,815.8,815.8,802.95,810.1,3275,BANKNIFTY APR 36500.0 CE
2022-04-18 10:39:00+05:30,807.65,810.65,804.0,805.75,1575,BANKNIFTY APR 36500.0 CE
2022-04-18 10:40:00+05:30,805.75,808.7,800.05,800.05,400,BANKNIFTY APR 36500.0 CE
2022-04-18 10:41:00+05:30,801.4,803.0,799.0,799.55,750,BANKNIFTY APR 36500.0 CE
2022-04-18 10:42:00+05:30,797.05,804.35,790.0,804.05,1825,BANKNIFTY APR 36500.0 CE
2022-04-18 10:43:00+05:30,810.0,821.1,808.65,821.1,575,BANKNIFTY APR 36500.0 CE
2022-04-18 10:44:00+05:30,816.4,817.15,808.3,814.8,750,BANKNIFTY APR 36500.0 CE
2022-04-18 10:45:00+05:30,815.65,815.65,799.7,800.95,950,BANKNIFTY APR 36500.0 CE
2022-04-18 10:46:00+05:30,800.95,812.4,800.0,800.7,1425,BANKNIFTY APR 36500.0 CE
2022-04-18 10:47:00+05:30,800.7,801.25,792.0,792.3,300,BANKNIFTY APR 36500.0 CE
2022-04-18 10:48:00+05:30,793.55,800.5,792.45,792.45,4025,BANKNIFTY APR 36500.0 CE
2022-04-18 10:49:00+05:30,790.2,796.35,787.2,795.35,5675,BANKNIFTY APR 36500.0 CE
2022-04-18 10:50:00+05:30,795.35,799.95,792.3,799.8,725,BANKNIFTY APR 36500.0 CE
2022-04-18 10:51:00+05:30,799.8,805.5,796.9,805.5,925,BANKNIFTY APR 36500.0 CE
2022-04-18 10:52:00+05:30,805.5,805.5,795.25,795.25,775,BANKNIFTY APR 36500.0 CE
2022-04-18 10:53:00+05:30,795.25,797.65,787.15,793.1,1575,BANKNIFTY APR 36500.0 CE
2022-04-18 10:54:00+05:30,793.1,793.1,782.5,786.3,1525,BANKNIFTY APR 36500.0 CE
2022-04-18 10:55:00+05:30,786.3,793.75,783.75,793.75,1025,BANKNIFTY APR 36500.0 CE
2022-04-18 10:56:00+05:30,795.6,795.6,786.85,787.4,1825,BANKNIFTY APR 36500.0 CE
2022-04-18 10:57:00+05:30,787.4,787.75,785.0,787.65,300,BANKNIFTY APR 36500.0 CE
2022-04-18 10:58:00+05:30,787.65,796.6,787.65,791.75,875,BANKNIFTY APR 36500.0 CE
2022-04-18 10:59:00+05:30,791.75,794.15,788.35,791.4,1225,BANKNIFTY APR 36500.0 CE
2022-04-18 11:00:00+05:30,791.4,805.2,791.4,797.6,1250,BANKNIFTY APR 36500.0 CE
2022-04-18 11:01:00+05:30,797.6,802.45,797.45,798.85,350,BANKNIFTY APR 36500.0 CE
2022-04-18 11:02:00+05:30,801.9,804.3,797.6,801.9,625,BANKNIFTY APR 36500.0 CE
2022-04-18 11:03:00+05:30,801.9,804.7,798.75,803.45,425,BANKNIFTY APR 36500.0 CE
2022-04-18 11:04:00+05:30,803.45,806.5,801.2,806.5,950,BANKNIFTY APR 36500.0 CE
2022-04-18 11:05:00+05:30,804.15,811.9,802.75,808.2,1350,BANKNIFTY APR 36500.0 CE
2022-04-18 11:06:00+05:30,808.2,808.2,803.95,803.95,75,BANKNIFTY APR 36500.0 CE
2022-04-18 11:07:00+05:30,803.95,807.45,803.15,807.45,225,BANKNIFTY APR 36500.0 CE
2022-04-18 11:08:00+05:30,807.45,807.45,801.55,801.55,525,BANKNIFTY APR 36500.0 CE
2022-04-18 11:09:00+05:30,802.5,820.4,799.45,810.0,1425,BANKNIFTY APR 36500.0 CE
2022-04-18 11:10:00+05:30,810.0,810.95,805.1,810.95,400,BANKNIFTY APR 36500.0 CE
2022-04-18 11:11:00+05:30,810.95,820.05,810.95,816.1,275,BANKNIFTY APR 36500.0 CE
2022-04-18 11:12:00+05:30,816.1,816.1,808.65,812.8,250,BANKNIFTY APR 36500.0 CE
2022-04-18 11:13:00+05:30,812.8,819.35,812.8,818.15,675,BANKNIFTY APR 36500.0 CE
2022-04-18 11:14:00+05:30,819.35,819.35,813.9,815.7,475,BANKNIFTY APR 36500.0 CE
2022-04-18 11:15:00+05:30,815.7,826.1,814.0,826.1,875,BANKNIFTY APR 36500.0 CE
2022-04-18 11:16:00+05:30,823.25,839.3,822.1,839.3,975,BANKNIFTY APR 36500.0 CE
2022-04-18 11:17:00+05:30,839.3,842.2,834.6,835.0,1250,BANKNIFTY APR 36500.0 CE
2022-04-18 11:18:00+05:30,835.85,837.25,831.95,831.95,700,BANKNIFTY APR 36500.0 CE
2022-04-18 11:19:00+05:30,831.95,835.05,829.5,829.5,250,BANKNIFTY APR 36500.0 CE
2022-04-18 11:20:00+05:30,829.5,830.9,815.9,825.0,1150,BANKNIFTY APR 36500.0 CE
2022-04-18 11:21:00+05:30,825.0,840.1,825.0,840.0,725,BANKNIFTY APR 36500.0 CE
2022-04-18 11:22:00+05:30,840.0,850.0,840.0,845.85,2575,BANKNIFTY APR 36500.0 CE
2022-04-18 11:23:00+05:30,846.95,855.55,845.25,848.6,1425,BANKNIFTY APR 36500.0 CE
2022-04-18 11:24:00+05:30,848.6,848.9,844.6,844.6,225,BANKNIFTY APR 36500.0 CE
2022-04-18 11:25:00+05:30,844.6,846.0,839.1,839.1,1925,BANKNIFTY APR 36500.0 CE
2022-04-18 11:26:00+05:30,837.55,853.65,837.5,853.65,1775,BANKNIFTY APR 36500.0 CE
2022-04-18 11:27:00+05:30,853.75,859.25,853.75,854.45,575,BANKNIFTY APR 36500.0 CE
2022-04-18 11:28:00+05:30,854.45,854.45,848.0,851.75,425,BANKNIFTY APR 36500.0 CE
2022-04-18 11:29:00+05:30,851.75,852.0,843.4,851.15,2400,BANKNIFTY APR 36500.0 CE
2022-04-18 11:30:00+05:30,854.0,857.6,839.0,847.0,1150,BANKNIFTY APR 36500.0 CE
2022-04-18 11:31:00+05:30,847.0,847.0,840.95,840.95,725,BANKNIFTY APR 36500.0 CE
2022-04-18 11:32:00+05:30,840.95,840.95,827.8,830.75,1875,BANKNIFTY APR 36500.0 CE
2022-04-18 11:33:00+05:30,830.75,833.4,828.55,830.35,475,BANKNIFTY APR 36500.0 CE
2022-04-18 11:34:00+05:30,830.35,839.2,830.35,839.2,325,BANKNIFTY APR 36500.0 CE
2022-04-18 11:35:00+05:30,839.2,844.0,836.6,838.3,200,BANKNIFTY APR 36500.0 CE
2022-04-18 11:36:00+05:30,838.3,838.3,822.15,837.1,800,BANKNIFTY APR 36500.0 CE
2022-04-18 11:37:00+05:30,837.1,840.85,831.5,837.6,375,BANKNIFTY APR 36500.0 CE
2022-04-18 11:38:00+05:30,837.6,840.0,832.7,840.0,225,BANKNIFTY APR 36500.0 CE
2022-04-18 11:39:00+05:30,840.0,840.0,836.85,838.0,325,BANKNIFTY APR 36500.0 CE
2022-04-18 11:40:00+05:30,838.0,838.0,834.6,834.6,575,BANKNIFTY APR 36500.0 CE
2022-04-18 11:41:00+05:30,834.6,844.55,834.6,843.9,225,BANKNIFTY APR 36500.0 CE
2022-04-18 11:42:00+05:30,843.9,843.9,837.35,837.35,75,BANKNIFTY APR 36500.0 CE
2022-04-18 11:43:00+05:30,837.35,841.55,834.4,841.4,150,BANKNIFTY APR 36500.0 CE
2022-04-18 11:44:00+05:30,838.25,842.3,833.85,841.5,1675,BANKNIFTY APR 36500.0 CE
2022-04-18 11:45:00+05:30,843.8,846.15,839.4,843.05,850,BANKNIFTY APR 36500.0 CE
2022-04-18 11:46:00+05:30,843.05,843.05,839.9,839.9,50,BANKNIFTY APR 36500.0 CE
2022-04-18 11:47:00+05:30,839.9,839.9,834.7,834.7,450,BANKNIFTY APR 36500.0 CE
2022-04-18 11:48:00+05:30,834.7,834.85,832.1,834.25,125,BANKNIFTY APR 36500.0 CE
2022-04-18 11:49:00+05:30,834.25,838.0,834.25,838.0,100,BANKNIFTY APR 36500.0 CE
2022-04-18 11:50:00+05:30,838.0,838.0,831.1,831.55,325,BANKNIFTY APR 36500.0 CE
2022-04-18 11:51:00+05:30,831.55,832.4,828.4,828.75,125,BANKNIFTY APR 36500.0 CE
2022-04-18 11:52:00+05:30,828.75,840.4,828.75,840.4,575,BANKNIFTY APR 36500.0 CE
2022-04-18 11:53:00+05:30,841.5,861.75,841.5,861.75,2675,BANKNIFTY APR 36500.0 CE
2022-04-18 11:54:00+05:30,859.0,878.95,859.0,869.2,5350,BANKNIFTY APR 36500.0 CE
2022-04-18 11:55:00+05:30,866.95,870.8,861.4,870.0,1625,BANKNIFTY APR 36500.0 CE
2022-04-18 11:56:00+05:30,870.0,870.0,867.2,867.65,300,BANKNIFTY APR 36500.0 CE
2022-04-18 11:57:00+05:30,869.85,873.4,869.85,870.5,1575,BANKNIFTY APR 36500.0 CE
2022-04-18 11:58:00+05:30,870.5,870.5,858.95,858.95,300,BANKNIFTY APR 36500.0 CE
2022-04-18 11:59:00+05:30,858.95,858.95,827.75,831.45,1775,BANKNIFTY APR 36500.0 CE
2022-04-18 12:00:00+05:30,830.05,833.45,770.0,797.8,6225,BANKNIFTY APR 36500.0 CE
2022-04-18 12:01:00+05:30,797.8,803.5,796.35,803.5,1750,BANKNIFTY APR 36500.0 CE
2022-04-18 12:02:00+05:30,803.5,809.0,796.2,809.0,1950,BANKNIFTY APR 36500.0 CE
2022-04-18 12:03:00+05:30,809.0,813.0,807.7,809.45,925,BANKNIFTY APR 36500.0 CE
2022-04-18 12:04:00+05:30,807.95,812.85,799.9,799.9,1600,BANKNIFTY APR 36500.0 CE
2022-04-18 12:05:00+05:30,800.0,807.5,798.8,799.85,1125,BANKNIFTY APR 36500.0 CE
2022-04-18 12:06:00+05:30,799.85,800.4,790.0,793.35,775,BANKNIFTY APR 36500.0 CE
2022-04-18 12:07:00+05:30,793.35,795.05,788.75,790.85,500,BANKNIFTY APR 36500.0 CE
2022-04-18 12:08:00+05:30,795.15,795.15,785.2,787.05,1200,BANKNIFTY APR 36500.0 CE
2022-04-18 12:09:00+05:30,787.75,790.55,787.0,789.85,950,BANKNIFTY APR 36500.0 CE
2022-04-18 12:10:00+05:30,785.55,795.0,784.4,786.35,1175,BANKNIFTY APR 36500.0 CE
2022-04-18 12:11:00+05:30,786.35,793.6,786.35,793.6,375,BANKNIFTY APR 36500.0 CE
2022-04-18 12:12:00+05:30,794.25,798.35,790.85,794.05,425,BANKNIFTY APR 36500.0 CE
2022-04-18 12:13:00+05:30,794.05,800.1,793.9,794.6,1000,BANKNIFTY APR 36500.0 CE
2022-04-18 12:14:00+05:30,791.7,793.15,791.7,793.15,175,BANKNIFTY APR 36500.0 CE
2022-04-18 12:15:00+05:30,793.15,799.55,793.1,797.0,625,BANKNIFTY APR 36500.0 CE
2022-04-18 12:16:00+05:30,797.0,797.0,792.55,793.15,1975,BANKNIFTY APR 36500.0 CE
2022-04-18 12:17:00+05:30,792.95,799.0,790.0,799.0,800,BANKNIFTY APR 36500.0 CE
2022-04-18 12:18:00+05:30,799.0,800.65,794.35,800.65,625,BANKNIFTY APR 36500.0 CE
2022-04-18 12:19:00+05:30,810.0,813.35,804.65,810.0,1000,BANKNIFTY APR 36500.0 CE
2022-04-18 12:20:00+05:30,810.0,810.85,803.35,803.4,250,BANKNIFTY APR 36500.0 CE
2022-04-18 12:21:00+05:30,803.4,807.0,803.4,807.0,450,BANKNIFTY APR 36500.0 CE
2022-04-18 12:22:00+05:30,807.0,807.0,801.55,801.55,75,BANKNIFTY APR 36500.0 CE
2022-04-18 12:23:00+05:30,801.55,801.55,790.0,792.45,500,BANKNIFTY APR 36500.0 CE
2022-04-18 12:24:00+05:30,788.0,790.65,777.65,782.7,4050,BANKNIFTY APR 36500.0 CE
2022-04-18 12:25:00+05:30,782.7,784.0,773.25,775.55,1675,BANKNIFTY APR 36500.0 CE
2022-04-18 12:26:00+05:30,774.6,775.8,770.0,770.0,3800,BANKNIFTY APR 36500.0 CE
2022-04-18 12:27:00+05:30,771.85,787.0,770.3,781.75,1050,BANKNIFTY APR 36500.0 CE
2022-04-18 12:28:00+05:30,781.75,783.35,777.6,781.65,1350,BANKNIFTY APR 36500.0 CE
2022-04-18 12:29:00+05:30,780.45,781.1,775.25,781.1,1050,BANKNIFTY APR 36500.0 CE
2022-04-18 12:30:00+05:30,781.1,781.1,758.05,760.85,2650,BANKNIFTY APR 36500.0 CE
2022-04-18 12:31:00+05:30,760.6,762.2,750.75,759.65,1325,BANKNIFTY APR 36500.0 CE
2022-04-18 12:32:00+05:30,758.3,762.55,755.0,756.75,1625,BANKNIFTY APR 36500.0 CE
2022-04-18 12:33:00+05:30,757.65,758.0,743.35,746.05,3575,BANKNIFTY APR 36500.0 CE
2022-04-18 12:34:00+05:30,746.05,746.05,736.8,745.95,2325,BANKNIFTY APR 36500.0 CE
2022-04-18 12:35:00+05:30,744.15,756.95,743.0,754.05,1825,BANKNIFTY APR 36500.0 CE
2022-04-18 12:36:00+05:30,754.05,756.85,750.95,754.0,525,BANKNIFTY APR 36500.0 CE
2022-04-18 12:37:00+05:30,750.95,756.6,737.3,754.8,5325,BANKNIFTY APR 36500.0 CE
2022-04-18 12:38:00+05:30,753.8,758.4,749.7,752.25,1050,BANKNIFTY APR 36500.0 CE
2022-04-18 12:39:00+05:30,752.25,752.6,740.1,740.1,1275,BANKNIFTY APR 36500.0 CE
2022-04-18 12:40:00+05:30,737.5,753.75,737.5,751.7,1550,BANKNIFTY APR 36500.0 CE
2022-04-18 12:41:00+05:30,749.85,762.85,748.2,762.85,1275,BANKNIFTY APR 36500.0 CE
2022-04-18 12:42:00+05:30,762.85,764.2,758.1,762.0,900,BANKNIFTY APR 36500.0 CE
2022-04-18 12:43:00+05:30,762.0,762.0,755.2,755.2,350,BANKNIFTY APR 36500.0 CE
2022-04-18 12:44:00+05:30,755.2,755.75,750.8,750.8,325,BANKNIFTY APR 36500.0 CE
2022-04-18 12:45:00+05:30,750.4,762.65,745.6,762.65,3575,BANKNIFTY APR 36500.0 CE
2022-04-18 12:46:00+05:30,762.45,762.45,752.9,755.45,1200,BANKNIFTY APR 36500.0 CE
2022-04-18 12:47:00+05:30,754.4,760.0,753.75,758.1,650,BANKNIFTY APR 36500.0 CE
2022-04-18 12:48:00+05:30,756.2,760.95,755.7,756.4,600,BANKNIFTY APR 36500.0 CE
2022-04-18 12:49:00+05:30,756.4,760.4,754.5,757.6,325,BANKNIFTY APR 36500.0 CE
2022-04-18 12:50:00+05:30,757.4,762.0,749.65,749.65,1500,BANKNIFTY APR 36500.0 CE
2022-04-18 12:51:00+05:30,746.95,756.45,746.95,747.6,1200,BANKNIFTY APR 36500.0 CE
2022-04-18 12:52:00+05:30,747.6,748.85,740.15,740.15,1125,BANKNIFTY APR 36500.0 CE
2022-04-18 12:53:00+05:30,735.55,737.05,722.7,724.45,7675,BANKNIFTY APR 36500.0 CE
2022-04-18 12:54:00+05:30,713.6,713.6,693.05,698.0,18425,BANKNIFTY APR 36500.0 CE
2022-04-18 12:55:00+05:30,691.7,708.75,691.7,705.3,2250,BANKNIFTY APR 36500.0 CE
2022-04-18 12:56:00+05:30,705.7,705.7,695.0,695.0,2925,BANKNIFTY APR 36500.0 CE
2022-04-18 12:57:00+05:30,695.4,700.15,694.5,700.0,2425,BANKNIFTY APR 36500.0 CE
2022-04-18 12:58:00+05:30,700.0,702.45,695.7,702.45,4350,BANKNIFTY APR 36500.0 CE
2022-04-18 12:59:00+05:30,702.2,707.9,698.9,698.9,3675,BANKNIFTY APR 36500.0 CE
2022-04-18 13:00:00+05:30,699.25,710.05,689.8,705.05,4400,BANKNIFTY APR 36500.0 CE
2022-04-18 13:01:00+05:30,708.75,712.9,705.4,708.6,4100,BANKNIFTY APR 36500.0 CE
2022-04-18 13:02:00+05:30,709.5,715.7,707.55,707.55,3600,BANKNIFTY APR 36500.0 CE
2022-04-18 13:03:00+05:30,708.3,708.3,679.85,680.55,6925,BANKNIFTY APR 36500.0 CE
2022-04-18 13:04:00+05:30,682.35,682.35,645.05,664.75,10125,BANKNIFTY APR 36500.0 CE
2022-04-18 13:05:00+05:30,665.05,675.0,665.05,675.0,9175,BANKNIFTY APR 36500.0 CE
2022-04-18 13:06:00+05:30,674.7,681.95,670.5,670.5,8275,BANKNIFTY APR 36500.0 CE
2022-04-18 13:07:00+05:30,670.5,672.4,665.0,670.25,3350,BANKNIFTY APR 36500.0 CE
2022-04-18 13:08:00+05:30,670.25,677.5,670.25,676.85,3575,BANKNIFTY APR 36500.0 CE
2022-04-18 13:09:00+05:30,677.8,680.4,674.65,677.45,8700,BANKNIFTY APR 36500.0 CE
2022-04-18 13:10:00+05:30,677.45,689.9,676.0,682.05,4250,BANKNIFTY APR 36500.0 CE
2022-04-18 13:11:00+05:30,684.0,684.0,677.3,679.3,4325,BANKNIFTY APR 36500.0 CE
2022-04-18 13:12:00+05:30,680.5,684.05,677.05,681.25,2375,BANKNIFTY APR 36500.0 CE
2022-04-18 13:13:00+05:30,680.75,700.0,680.75,698.5,3225,BANKNIFTY APR 36500.0 CE
2022-04-18 13:14:00+05:30,698.5,708.85,695.35,699.8,7250,BANKNIFTY APR 36500.0 CE
2022-04-18 13:15:00+05:30,699.1,710.9,699.1,709.4,8100,BANKNIFTY APR 36500.0 CE
2022-04-18 13:16:00+05:30,709.4,716.1,702.25,708.85,6050,BANKNIFTY APR 36500.0 CE
2022-04-18 13:17:00+05:30,705.0,706.4,700.0,703.2,1675,BANKNIFTY APR 36500.0 CE
2022-04-18 13:18:00+05:30,701.25,705.0,697.1,704.15,1250,BANKNIFTY APR 36500.0 CE
2022-04-18 13:19:00+05:30,704.15,705.25,697.8,699.5,825,BANKNIFTY APR 36500.0 CE
2022-04-18 13:20:00+05:30,702.1,702.75,687.6,694.85,4825,BANKNIFTY APR 36500.0 CE
2022-04-18 13:21:00+05:30,694.7,704.55,689.0,704.55,2525,BANKNIFTY APR 36500.0 CE
2022-04-18 13:22:00+05:30,704.65,715.0,701.4,715.0,4525,BANKNIFTY APR 36500.0 CE
2022-04-18 13:23:00+05:30,721.15,723.35,713.1,722.0,5975,BANKNIFTY APR 36500.0 CE
2022-04-18 13:24:00+05:30,724.0,726.95,721.0,721.0,3650,BANKNIFTY APR 36500.0 CE
2022-04-18 13:25:00+05:30,722.3,731.25,716.1,716.4,2950,BANKNIFTY APR 36500.0 CE
2022-04-18 13:26:00+05:30,718.95,718.95,708.85,710.45,3250,BANKNIFTY APR 36500.0 CE
2022-04-18 13:27:00+05:30,708.95,720.0,708.95,715.1,1925,BANKNIFTY APR 36500.0 CE
2022-04-18 13:28:00+05:30,715.1,723.9,713.85,718.75,2650,BANKNIFTY APR 36500.0 CE
2022-04-18 13:29:00+05:30,715.6,721.25,714.45,715.55,3325,BANKNIFTY APR 36500.0 CE
2022-04-18 13:30:00+05:30,715.4,720.95,713.45,713.45,625,BANKNIFTY APR 36500.0 CE
2022-04-18 13:31:00+05:30,713.45,727.15,711.0,723.2,3200,BANKNIFTY APR 36500.0 CE
2022-04-18 13:32:00+05:30,723.2,726.65,718.85,725.7,1175,BANKNIFTY APR 36500.0 CE
2022-04-18 13:33:00+05:30,724.75,725.6,722.35,722.55,2675,BANKNIFTY APR 36500.0 CE
2022-04-18 13:34:00+05:30,723.0,727.1,716.45,727.1,2400,BANKNIFTY APR 36500.0 CE
2022-04-18 13:35:00+05:30,728.15,734.15,723.85,725.05,4100,BANKNIFTY APR 36500.0 CE
2022-04-18 13:36:00+05:30,723.45,723.45,713.15,721.6,2675,BANKNIFTY APR 36500.0 CE
2022-04-18 13:37:00+05:30,721.6,721.6,715.7,715.75,800,BANKNIFTY APR 36500.0 CE
2022-04-18 13:38:00+05:30,715.75,718.6,708.0,708.0,800,BANKNIFTY APR 36500.0 CE
2022-04-18 13:39:00+05:30,713.25,715.85,711.0,713.05,1275,BANKNIFTY APR 36500.0 CE
2022-04-18 13:40:00+05:30,714.45,714.45,705.35,707.2,1575,BANKNIFTY APR 36500.0 CE
2022-04-18 13:41:00+05:30,707.2,707.2,692.0,692.0,3000,BANKNIFTY APR 36500.0 CE
2022-04-18 13:42:00+05:30,692.1,697.8,691.45,697.8,7500,BANKNIFTY APR 36500.0 CE
2022-04-18 13:43:00+05:30,697.8,705.7,695.85,705.65,3000,BANKNIFTY APR 36500.0 CE
